Id,Old Name,New Name,Notes
27089,Stingers - 5pk .5g Pre-Rolls - Flo - 2.5g,Wamsterdam Farms Stinger Flo Infused Pre-roll 2.5g,renamed
27088,Stingers - 2pk .5g Pre-Rolls - Flo - 1g,Wamsterdam Farms Stinger Flo Infused Pre-roll 1g,renamed
27087,Stingers - 5pk .5g Pre-Rolls - Sour Diesel - 2.5g,Wamsterdam Farms Stingers Sour Diesel Infused Pre-roll 2.5g,renamed
27086,Stingers - 2pk .5g Pre-Rolls - Sour Diesel - 1g,Wamsterdam Farms Stingers Sour Diesel Infused Pre-roll 1g,renamed
27085,Stingers - 5pk .5g Pre-Rolls - Strawberry Kush - 2.5g,Wamsterdam Farms Stingers Strawberry Kush Infused Pre-roll 2,renamed
27084,Stingers - 2pk .5g Liquid Diamonds Pre-Rolls - Strawberry Kush - 1g,Wamsterdam Farms Stinger Strawberry Kush Infused Pre-roll 2,renamed
27083,Stingers - 5pk .5g Pre-Rolls - Dutch Haze - 2.5g,Wamsterdam Farms Stinger Dutch Haze Infused Pre-roll 2.5g,renamed
27082,Stingers - 2pk .5g Pre-Rolls - Dutch Haze - 1g,Wamsterdam Farms Stinger Dutch Haze Infused Pre-roll 1g,renamed
27081,Super Stingers - 2pk .5g Pre-Rolls - Black Cherry Soda - 1g,Wamsterdam Farms Stingers Black Cherry Soda Infused Pre-roll 1g,renamed
27080,Stingers - 5pk .5g Liquid Diamonds Pre-Rolls - Skunk Cookies - 2.5g,Wamsterdam Farms Stinger Skunk Cookies Infused Pre-roll 2.5g,renamed
27079,Stingers Infused Pre-roll Skunk Cookies 2pk - 1g,Wamsterdam Farms Stingers Pt Skunk Cookies Infused Pre-roll 1g,renamed
27078,Stingers - 5pk .5g Pre-Rolls - Colombian Gold - 2.5g,Wamsterdam Farms Stinger Colombian Gold Infused Pre-roll 2.5g,renamed
27077,Stingers - 2pk .5g Pre-Rolls - Colombian Gold - 1g,Wamsterdam Farms Stinger Colombian Gold Infused Pre-roll 1g,renamed
27076,Stingers - 5pk .5g Pre-Rolls - Juicy Fruit - 2.5g,Wamsterdam Farms Stingers Juicy Fruit Infused Pre-roll 2.5g,renamed
27075,Stingers - 5pk .5g Party Pack - Master Kush - 2.5g,Wamsterdam Farms Stingers Master Kush Infused Pre-roll 2.5g,renamed
27074,Stingers - 2pk .5g Pre-Rolls - Master Kush - 1g,Wamsterdam Farms Stingers Master Kush Infused Pre-roll 1g,renamed
27073,Stingers - Live Resin Cartridge - Lemon FLO - 1g,Wamsterdam Farms Stinger Lemon Flo Cartridge 1g,renamed
27072,Stinger Cartridge - 1g Cartridge - Maui Wowie - 1g,Wamsterdam Farms Stingers Maui Wowie Cartridge 1g,renamed
27071,Stingers - 5pk .5g Liquid Diamonds Pre-Rolls - Super Boof - 2.5g,Wamsterdam Farms Stinger Super Boof Infused Pre-roll 1g,renamed
27070,Stingers - 2pk .5g Liquid Diamonds Pre-Rolls - Super Boof - 1g,Wamsterdam Farms Stinger Super Boof Infused Pre-roll 2,renamed
27069,Stingers - 5pk .5g Liquid Diamonds Pre-Rolls - White Widow - 2.5g,Wamsterdam Farms Stinger White Widow Infused Pre-roll 2.5g,renamed
27068,Stingers - 2pk .5g Liquid Diamonds Pre-Rolls - White Widow - 1g,Wamsterdam Farms Stinger White Widow Infused Blunt 1g,renamed
27067,Stingers - Live Resin Cartridge - Alien Orange Gum - 1g,Wamsterdam Farms Stinger Alien Orange Gum Cartridge 1g,renamed
27066,Stinger Cartridge - 1g Cartridge - Kentucky Durban - 1g,Wamsterdam Farms Stinger Kentucky Durban Cartridge 1g,renamed
27065,Stinger Cartridge - 1g Cartridge - Green Dream - 1g,Wamsterdam Farms Stinger Green Dream Cartridge 1g,renamed
27064,Stinger Cartridge - 1g Cartridge - Wedding Cake - 1g,Wamsterdam Farms Stingers Wedding Cake Cartridge 1g,renamed
27063,Stinger Cartridge Watermelon Kush - 1g,Wamsterdam Farms Stingers Watermelon Kush Cartridge 1g,renamed
27062,Stinger Cartridge - 1g Cartridge - MAC - 1g,Wamsterdam Farms Stingers Mac Cartridge 1g,renamed
27061,Stingers - Live Resin Cartridge - Wifi Alien - 1g,Wamsterdam Farms Stingers Wifi Og Cartridge 1g,renamed
27060,Stinger Cartridge - 1g Cartridge - Mimosa - 1g,Wamsterdam Farms Stingers Mimosa Cartridge 1g,renamed
27059,Stinger Cartridge - 1g Cartridge - Casey Jones - 1g,Wamsterdam Farms Stingers Casey Jones Cartridge 1g,renamed
27058,Stinger Cartridge - 1g Cartridge - Georgia Peach - 1g,Wamsterdam Farms Stingers Georgia Peach Cartridge 1g,renamed
27057,Honu Dark Chocolate - 2.99oz,Klaritie Farms Honu Dark Chocolate Edible 2.99oz,renamed
27056,Honu Edible Toffee Crunch - 3oz,Klaritie Farms Honu Toffee Crunch Edible 3oz,renamed
27055,Honu - Dreamsicle 10pk - 85g,Klaritie Farms Honu Dreamsicle Chocolate 85g,renamed
27054,Honu - Cookies and Cream 10pk - 85g,Klaritie Farms Honu Cookies Cream Chocolate 85g,renamed
27053,Honu - Chocolate Turtle 10pk - SATIVA - 110g,Klaritie Farms Honu Chocolate Turtle Sativa Chocolate 110g,renamed
27052,Honu - Peanut Butter Cup 10pk - INDICA - 150g,Klaritie Farms Honu Peanut Butter Cup Chocolate 150g,renamed
27051,Honu - Chocolate Caramel 10pk - INDICA - 130g,Klaritie Farms Honu Chocolate Caramel Indica Chocolate 130g,renamed
27050,Honu - Gimme Sa More! 10pk - 135g,Klaritie Farms Honu Gimme Sa More Chocolate 135g,renamed
27049,Honu - Chocolate Turtle 10pk - INDICA - 110g,Klaritie Farms Honu Chocolate Turtle Indica Chocolate 110g,renamed
27048,Honu - Chocolate Caramel 10pk - SATIVA - 130g,Klaritie Farms Honu Chocolate Caramel Sativa Chocolate 130g,renamed
27047,Honu Edible Milk Chocolate - 2.99oz,Klaritie Farms Honu Milk Chocolate Edible 2.99oz,renamed
27046,Honu - Peanut Butter Cup 10pk - SATIVA - 150g,Klaritie Farms Honu Peanut Butter Chocolate 150g,renamed
27045,Vixor Battery,Wyn Distribution Devices,renamed
27042,Retail Packaged  Amarena de Limón - 3.5g,Rgl Industries Royal Kind Amarena De Limón Flower 3.5g,renamed
27039,royal kind Flower White Gummy - 3.5g,Rgl Industries Royal Kind White Gummy Flower 3.5g,renamed
27036,Royal Kind Flower White Truffle - 3.5g,Rgl Industries Royal Kind White Truffle Flower 3.5g,renamed
27033,Retail Packaged - Bob Hope - 3.5g,Rgl Industries Royal Kind Bob Hope Flower 3.5g,renamed
27032,Incredibulk - IB CART 1g - Breakfast Kush - 1g,Clarity Farms Breakfast Kush Cartridge 2,renamed
27031,Torus Rosin cantucci - 1g,Evergreen Hydro Farms Torus Cantucci Rosin 1g,renamed
27030,SPR - Variety Pack - 5pk BLUNT Tin (5g) #3,Seattles Private Reserve Seattle's Private Reserve Variety Pack 1 Blunt 5g,renamed
27028,SPR - Cali Glow - 7g,Seattles Private Reserve Spr Cali Glow Flower 7g,renamed
27027,SPR - Cali Glow - 3.5g,Seattles Private Reserve Spr Cali Glow Flower 3.5g,renamed
27026,SPR - Cali Glow - 1g,Seattles Private Reserve Spr Cali Glow Flower 1g,renamed
27025,SPR - Gushers - 7g,Seattles Private Reserve Spr Gushers Flower 7g,renamed
27024,SPR - Gushers - 3.5g,Seattles Private Reserve Spr Gushers Flower 3.5g,renamed
27023,Seattle's Private Reserve Flower Gushers - 1g,Seattles Private Reserve Seattle's Private Reserve Gushers Flower 1g,renamed
27022,SPR - Bahama Mama - 7g,Seattles Private Reserve Seattle's Private Reserve Bahama Mama Flower 7g,renamed
27021,SPR - Bahama Mama - 3.5g,Seattles Private Reserve Seattle's Private Reserve Bahama Mama Flower 3.5g,renamed
27020,SPR - Bahama Mama - 1g,Seattles Private Reserve Seattle's Private Reserve Bahama Mama Flower 1g,renamed
27019,Green Revolution Tincture Nighttime 2000 (2000mg CBD;80mg THC;800mg CBN)(96.5ml),Green Revolution Night Tincture 96.5ml,renamed
27018,Nano Shot - Blueberry Lemonade MAX Elevate (100mg THC),Green Revolution Blueberry Lemon Shots 2,renamed
27017,Doozies Gummies Watermelon 1:1 - 2.8oz,Green Revolution Doozies Watermelon 1:1 Gummies 2.8oz,renamed
27015,Doozies Gummies Raspberry 60:1 CBD:THC - 2.8oz,Green Revolution Doozies Raspberry 60:1 CBD:THC Gummies 2,renamed
27014,Doozies - Pineapple THC FLY 10 Pack (80g) (100mg THC),Green Revolution Doozies Pineapple Edible 3.5g,renamed
27013,Nano Doozies - Peach Mango 3:1 ELEVATE 10 Pk (80g) (300mg CBD;100mg THC),Green Revolution Peach Mango 1:3 Edible 2.8oz,renamed
27012,Doozies - Peach 1:1 ELEVATE 10 Pack (80g) (100mg CBD;100mg THC),Green Revolution Doozies Peach 1:1 Edible 1g,renamed
27009,Green Revolution Doozies PLUS Strawberry Pineapple 1:1:1 + Maca,Green Revolution Strawberry Pineapple 1:1:1 + Maca Gummies 2.8oz,renamed
27008,Doozies+ Gummies Rainier Cherry 2:1:1 + Ashwagandha - 2.8oz,Green Revolution Doozies Rainier Cherry 2:1 Gummies 2,renamed
27007,Doozies PLUS - Midnight Grape 1:1:1 10 Pk (80g) (100mg THC;100mg CBD;100mg CBN),Green Revolution Doozies Midnight Grape 1:1 Edible 2,renamed
27005,Sitka Classic Lebanese Gold Hash Joint Minis - 5pk,Sitka Packaging Sitka Lebanese Gold Infused Pre-roll 2.5g,renamed
27004,Sitka Classic Lebanese Red Hash Joint Minis - 5pk,Sitka Packaging Sitka Lebanese Red Infused Pre-roll 2.5g,renamed
27003,Sitka Classic Cascade Cream Hash Joint Minis - 5pk,Sitka Packaging Sitka Cascade Cream Infused Pre-roll 3.5g,renamed
27002,Sitka Classic Cascade Cream Hashish Joint (H),Sitka Packaging Sitka Cascade Cream Infused Pre-roll 1g,renamed
27001,Sitka Classic Lebanese Red Hashish Joint (I),Sitka Packaging Sitka Lebanese Red Infused Pre-roll 1g,renamed
27000,Sitka Classic Lebanese Gold Hashish Joint (S),Sitka Packaging Sitka Lebanese Gold Infused Pre-roll 1g,renamed
26999,Sitka Classic Lebanese Red Hashish (I),Sitka Packaging Sitka Lebanese Red Hashish Hash 1g,renamed
26998,Sitka Classic Lebanese Gold Hashish (S),Sitka Packaging Sitka Lebanese Gold Hashish Hash 1g,renamed
26995,SUBX SUPREME Live Batter - Poipu Rain - 1g,Subx Poipu Rain Badder 1g,renamed
26993,SUBX  SIGNATURE Batter - Alley Oop - 1g,Subx Alley Oop Bho 1g,renamed
26992,SUBX SELECT Slush - Orange Poison - 1g,Subx Orange Poison Bho 1g,renamed
26990,SUBX [DOH] SUPREME Flower - SubZero - 3.5g,Subx Sub Zero Flower 3.5g,renamed
26989,SUBX [DOH] SUPREME Flower - SubZero - 1g,Subx Sub Zero Pre-roll 1g,renamed
26988,SUBX SIGNATURE Pre-Roll - Swampwater Fumez - 2pk,Subx Swampwater Fumez Pre-roll 1g,renamed
26987,SUBX SIGNATURE Pre-Roll - Orange Poison - 2pk,Subx Orange Poison Pre-roll 1g,renamed
26986,SUBX [DOH] SUPREME Bang Stick - Colorado Nightshifter - 2pk,Subx Colorado Nightshifter Infused Pre-roll 1g,renamed
26985,SUBX [DOH] SUPREME Live Diamond Disposable - Hawaiian Snow Cone - 1g,Subx Hawaiian Snow Cone Disposable Cartridge 1g,renamed
26984,SELECT Cured Classic Disposable - Orange Poison - 1g,Subx Orange Poison Disposable Cartridge 1g,renamed
26983,SUBX SIGNATURE Smalls - Sunset Sherbet - 3.5g,Subx Sunset Shebert Flower 3.5g,renamed
26982,SUBX SIGNATURE smalls Flower - GMO - 3.5g,Subx Gmo Flower 3.5g,renamed
26981,SUBX [DOH] SIGNATURE Flower - Poipu Rain - 7g,Subx Poipu Rain Flower 7g,renamed
26980,SUBX [DOH] SIGNATURE Flower - Poipu Rain - 3.5g,Subx Poipu Rain Flower 3.5g,renamed
26979,SUBX [DOH] SIGNATURE Flower - Poipu Rain - 1g,Subx Poipu Rain Flower 1g,renamed
26978,SUBX [DOH] SIGNATURE Flower - Blue Jam - 7g,Subx Blue Jam Flower 7g,renamed
26977,SUBX [DOH] SIGNATURE Flower - Blue Jam - 3.5g,Subx Blue Jam Flower 3.5g,renamed
26976,SUBX [DOH] SIGNATURE Flower - Blue Jam - 1g,Subx Blue Jam Flower 1g,renamed
26974,SUBX[DOH] SIGNATURE Flower - Ice Cold - 3.5g,Subx Ice Cold Flower 3.5g,renamed
26973,SUBX [DOH] SIGNATURE Flower - Ice Cold - 1g,Subx Ice Cold Flower 1g,renamed
26972,Walden Infused Pre-roll Pineapple Ice Cream 1:1 - 7g,Walden Cannabis Walden Pineapple Ice Cream 1:1 Infused Pre-roll 7g,renamed
26971,Walden Infused Pre-roll Pineapple Ice Cream 1:1 - 3g,Walden Cannabis Walden Pineapple Ice Cream 1:1 Infused Pre-roll 3g,renamed
26969,FL BAG 28g sCrest - Dutchberry,Walden Cannabis Cascade Crest Dutchberry Flower 28g,renamed
26959,JT JAR6 28 x .5g iCrest - Oaksterdam OG,Walden Cannabis Walden Oaksterdam Og Pre-roll 14g,renamed
26958,JT JAR6 28 x .5g hCrest - Curacao,Walden Cannabis Walden Curacao Pre-roll 14g,renamed
26957,JT JAR6 28 x .5g WALWILD - Lemon Jack,Walden Cannabis Walden Lemon Jack Pre-roll 14g,renamed
26956,JT JAR6 28 x .5g WALCALM - Rozay,Walden Cannabis Walden Rozay Pre-roll 14g,renamed
26955,JT JAR6 28 X .5g WALBOLD - SR-71,Walden Cannabis Walden Sr-71 Pre-roll 14g,renamed
26954,Sunshine Co-op Pre-roll Super Silver Haze - 14g,Walden Cannabis Sunshine Co-op Super Silver Haze Pre-roll 14g,renamed
26953,JT JAR6 28 x .5g SUNSHINE - Orange Creamsicle,Walden Cannabis Walden Orange Creamsicle Pre-roll 14g,renamed
26952,JT JAR6 28 x .5g SUNSHINE - Northern Lights #5,Walden Cannabis Walden North Light 5 Pre-roll 14g,renamed
26950,DST CART 1g WALJUST - Naked DOH,Walden Cannabis Walden Naked Cartridge 1g,renamed
26948,DST CART 1g WALCOZY - Northern Lights #5 DOH,Walden Cannabis Walden North Light 5 Cartridge 2,renamed
26947,DST CART 1g WALCALM - Sunset Sherbet DOH,Walden Cannabis Walden Sunset Sherbert Cartridge 1g,renamed
26946,DST CART 1g WALBOLD - Dutch Treat DOH,Walden Cannabis Walden Dutch Treat Cartridge 1g,renamed
26945,DST CART 1g WALWELL - Hurkle CBD 3:1 DOH,Walden Cannabis Walden Hurkle 1:3 Pre-roll 1g,renamed
26943,EDB GMY 100mg THCV - Blue Raspberry 1:1 10pk DOH,Walden Cannabis Walden Blue Raspberry Fruit Chews 28.35g,renamed
26934,Heavenly Buds Infused Bubble Hash Little Snappers - Zetsu - 2pk (2x0.5g),Heavenly Buds Zetsu Infused Pre-roll 1g,renamed
26933,Infused Bubble Hash Little Snappers - Strawberry Lemonade - 5pk (5x0.5g),Heavenly Buds Strawberrry Lemonade Infused Pre-roll 2.5g,renamed
26932,Infused Bubble Hash Little Snappers - Strawberry Lemonade - 2pk (2x0.5g),Heavenly Buds Strawberrry Lemonade Infused Pre-roll 1g,renamed
26931,Infused Bubble Hash Little Snappers - Orange Truffle - 5pk (5x0.5g),Heavenly Buds Orange Truffle Infused Pre-roll 2.5g,renamed
26930,Infused Bubble Hash Little Snappers - Orange Truffle - 2pk (2x0.5g),Heavenly Buds Orange Truffle Infused Pre-roll 1g,renamed
26928,Infused Bubble Hash Little Snappers - Lemon Boof - 2pk (2x0.5g),Heavenly Buds Lemon Boof Infused Pre-roll 1g,renamed
26926,Heavnely Buds Infused Bubble Hash Little Snappers - Double Strawberry - 2pk (2x0.5g),Heavenly Buds Double Strawberry Infused Pre-roll 1g,renamed
26924,Heavenly Buds ull Flower Little Snappers - Super Lemon Haze - 10pk (10x0.5g),Heavenly Buds Super Lemon Haze Pre-roll 5g,renamed
26920,Heavenly Buds Full Flower Little Snappers - Blueberry Banana Zkittles - 10pk (10x0.5g),Heavenly Buds Blueberry Banana Zkittles Pre-roll 5g,renamed
26919,Live Rosin - Tally Mon - 1g,Heavenly Buds Tally Mon Rosin 1g,renamed
26918,Live Rosin - Super Boof - 1g,Heavenly Buds Sub X Super Boof Bho 1g,renamed
26917,Live Rosin - Strawberry Banana Zkittles - 1g,Heavenly Buds Strawberry Banana Zkittles Rosin 1g,renamed
26915,Heavenly Buds Moroccan Hash - Orange Diesel - 1g,Heavenly Buds Orange Diesel Hash 1g,renamed
26909,Heavenly Buds Flower - Huckleberry Pie - 3.5g,Heavenly Buds Huckleberry Pie Flower 3.5g,renamed
26907,Heavenly Buds Flower - Black Maple - 7g,Heavenly Buds Black Maple Flower 7g,renamed
26906,Heavenly Flower  Black Maple - 3.5g,Heavenly Buds Black Maple Flower 3.5g,renamed
26904,Swifts Edibles - Truffle-Dubai Milk MAX-500mg - MAX THC:CBD:CBN - Vanilla Frosting - 120g,Green Labs Swifts Dubai Chocolate 1:3 Chocolate 1.3oz,renamed
26903,Green Labs - Choc Cov-Giggle Bits-300mg - Chocolate - 1:1:1 THC:CBD:CBG - Hybrid - 100g,Green Labs Swifts Giggle Bits 1:1 Chocolate 100g,renamed
26902,CQ - CQ-300mg-Old Fashioned Lemonade - Lemon - 1:1:1 THC:CBC:CBG - 63m,Green Labs Swifts Lemon 1:1 Shots 63ml,renamed
26900,Green Labs - Choc Cov-Crunchy-100mg - Peanut Butter - THC - Hybrid - 120g,Green Labs Swifts Hybrid Chocolate 120g,renamed
26899,Swifts Edibles - Truffle-Cookies-100mg - Chocolate - THC - Hybrid - 120g,Green Labs Swifts Truffle Cookies Chocolate 120g,renamed
26898,Swifts Edibles - Truffle-Rasp Cheese-100mg - Raspberry - THC - Hybrid - 120g,Green Labs Swifts Raspberry Chocolate 120g,renamed
26897,Swifts Chocolate Stellar Bites - 4.9oz,Green Labs Swifts Chocolate Covered Stellar Bites Chocolate 4.9oz,renamed
26896,Goodiez- Edibles Shirley Temple 1:1:1:1 THC:CBD:CBN:CBG,Green Labs Swifts Shirley Temple 1:1 Gummies 1.3oz,renamed
26895,Swifts Edibles - Truffle-Tiger Butter-100mg - Peanut Butter - THC - Hybrid - 120g,Green Labs Swifts Truffle Butter Chocolate 120g,renamed
26894,Swifts Edibles - Truffle-Milk-Indica-100mg - Chocolate - THC - Indica - 120g,Green Labs Swifts Chocolate Truffle Chocolate 2oz,renamed
26893,Swifts Edibles - Truffle-Milk-Sativa-100mg - Chocolate - THC - Sativa - 120g,Green Labs Swifts Chocolate Truffle Chocolate 2,renamed
26886,Full Spec - Cadet - Cartridge - 1g - (I) Slurricane,Edgemont Group Llc Full Spec Slurricane Cartridge 1g,renamed
26885,Full Spec Cart Bubble Kush 1g,Edgemont Group Llc Full Spec Bubble Kush Cartridge 1g,renamed
26884,Full Spec Cart Lemon Tree Midnight 1g,Edgemont Group Llc Full Spec Lemon Tree Cartridge 1g,renamed
26882,Drops Edible Cherry,Edgemont Group Llc Leafwerx Gmo Edible 1.56oz,renamed
26880,Drops Edible Watermelon,Edgemont Group Llc Leafwerx Ice Cream Cake Edible 1.56oz,renamed
26879,Drops Edible Lime,Edgemont Group Llc Leafwerx Dosi Punch Edible 1.56oz,renamed
26877,Drops 4:1 CBD Comfort Blueberry / Cereal Milk,Edgemont Group Llc Leafwerx Cereal Milk 1:4 Edible 44g,renamed
26876,Drops 2:1 CBD Heavy Blackberry / Papaya Punch,Edgemont Group Llc Leafwerx Papaya Punch 1:2 Edible 44g,renamed
26875,Drops 1:4 CBD Lifted Strawberry / Candy Apple,Edgemont Group Llc Leafwerx Candy Apple 4:1 Edible 44g,renamed
26874,Drops 1:4 CBD Lifted Strawberry / Candy Apple,Edgemont Group Llc Leafwerx Candy Apple 4:1 Edible 2,renamed
26873,Drops1:2 CBD Rosy Raspberry / Blackberry Trainwreck,Edgemont Group Llc Leafwerx Blackberry Trainwreck 2:1 Edible 44g,renamed
26872,Drops1:2 CBD Rosy Raspberry / Blackberry Trainwreck,Edgemont Group Llc Leafwerx Blackberry Trainwreck 2:1 Edible 2,renamed
26871,Drops 1:1 CBD Daydreamy Cranberry/MAC #4,Edgemont Group Llc Full Spec Cranberry 1:1 Edible 44g,renamed
26870,Zero Gravity ( I ) Plaid Jacket BHO THCA Infused Joint - 1g,Spark Industries Plaid Jacket Zero Gravity Infused Pre-roll 1g,renamed
26869,Specimen X ( I/H ) Plaid Jacket BHO THCA Infused Joint - 1g,Spark Industries Plaid Jacket Specimen X Infused Pre-roll 1g,renamed
26864,Flipside Cartridge UW Purps - 1g,Spark Industries Flipside Uw Purps Cartridge 1g,renamed
26863,Flipside Cartridge Strawberry Lemon Haze - 1g,Spark Industries Flipside Strawberry Lemon Haze Cartridge 1g,renamed
26862,Rocket Popz ( I ) - Flipside Distillate 510 Cart 1g,Spark Industries Flipside Rocket Popz Cartridge 1g,renamed
26861,Flipside Cartridge Pineapple Express - 1g,Spark Industries Flipside Pineapple Express Cartridge 1g,renamed
26860,Watermelon Sugar ( S ) - Flipside Distillate Disposable 1g,Spark Industries Flipside Watermelon Sugar Disposable Cartridge 1g,renamed
26859,UW Purps ( I ) - Flipside Distillate Disposable 1g,Spark Industries Flipside Uw Purps Disposable Cartridge 1g,renamed
26858,Strawberry Lemon Haze ( S ) - Flipside Distillate Disposable 1g,Spark Industries Flipside Strawberry Lemon Haze Disposable Cartridge 1g,renamed
26856,Pineapple Express ( H ) - Flipside Distillate Disposable 1g,Spark Industries Flipside Pineapple Express Disposable Cartridge 1g,renamed
26855,Strawnana ( I ) Chef Joe's - Flipside Distillate Disposable 1g,Spark Industries Flipside Strawnana Disposable Cartridge 1g,renamed
26854,RedEyesGreenDragon ( S ) Chef Joe's - Flipside Distillate Disposable 1g,Spark Industries Flipside Redeyesgreendragon Disposable Cartridge 1g,renamed
26853,Papayahuasca ( I ) Chef Joe's - Flipside Distillate Disposable 1g,Spark Industries Flipside Papayahuasca Disposable Cartridge 1g,renamed
26852,Gummyshark ( I ) Chef Joe's - Flipside Distillate Disposable 1g,Spark Industries Flipside Gummyshark Disposable Cartridge 1g,renamed
26851,Huckleberry ( I/H ) - Flipside Distillate Disposable 1g,Spark Industries Plaid Jacket Huckleberry Disposable Cartridge 1g,renamed
26850,Slapple ( I/H ) - Flipside Gold BHO/Ethanol Extracted Disposable 1g,Spark Industries Flipside Slapple Disposable Cartridge 1g,renamed
26849,Melon Ball ( S/H ) - Flipside Gold BHO/Ethanol Extracted Disposable 1g,Spark Industries Flipside Melon Ball Disposable Cartridge 1g,renamed
26848,Grapefruit Romulan ( I ) - Flipside Gold BHO/Ethanol Extracted Disposable 1g,Spark Industries Flipside Grapefruit Romulan Disposable Cartridge 1g,renamed
26847,Blue Widow ( H ) - Flipside Gold BHO/Ethanol Extracted Disposable 1g,Spark Industries Flipside Blue Widow Disposable Cartridge 1g,renamed
26846,Mango Mintality ( S/H ) - Plaid Jacket BHO Elevated THC Cured Resin Cart 1g,Spark Industries Plaid Jacket Mango Mintality Cartridge 2,renamed
26843,Perfect Specimen ( I/H ) - Plaid Jacket BHO Cured Resin Disposable 1g,Spark Industries Plaid Jacket Perfect Specimen Disposable Cartridge 1g,renamed
26841,Permanent Gas ( I/H ) - Plaid Jacket BHO Cured Resin Disposable 1g,Spark Industries Plaid Jacket Permanent Gas Disposable Cartridge 1g,renamed
26840,Mango Mintality ( S/H ) - Plaid Jacket BHO Cured Resin Cart 1g,Spark Industries Plaid Jacket Mango Mintality Cartridge 3,renamed
26839,Plaid Jacket Cartridge Hash Burger Cured,Spark Industries Plaid Jacket Hash Burger Cartridge 1g,renamed
26838,Animal Tsunami ( I/H ) - Plaid Jacket BHO Cured Resin Cart 1g,Spark Industries Plaid Jacket Animal Tsunami Cartridge 1g,renamed
26837,Mack's GAK ( I ) - Plaid Jacket BHO Cured Resin Cart 1g,Spark Industries Plaid Jacket Mack's Gak Disposable Cartridge 1g,renamed
26836,"4.20 Tincture Night - 500mg THC, 500mg CBD, 500mg CBN",Evergreen Herbal Night 1:1 Tincture 1oz,renamed
26835,"4.20 Tincture Day 500mg THC, 500mg CBD, 500mg CBG",Evergreen Herbal Day 1:1 Tincture 1floz,renamed
26834,- Milk Chocolate - Rosin - Macadamia Nut 100mg THC - Pouch,Evergreen Herbal 4.20 Macadamia Nut Indica 100mg Chocolate 57g,renamed
26833,420 Brand - Milk Chocolate - Rosin - Honeycomb Toffee 100mg THC - Pouch,Evergreen Herbal 4.20 Honey Combz Chocolate 57g,renamed
26832,420 Bar Chocolate Milk Chocolate Hemp Crunch 400mg-1:1:1:1 CBG:CBC:CBD:THC - 1.7oz,Evergreen Herbal 420 Bar Milk Chocolate Hemp Crunch 1:1 Chocolate 1.7oz,renamed
26831,4.20 Minis Chocolate Milk Chocolate 1:1:1:1 CBG CBC CBD THC - 2.00oz,Evergreen Herbal 4.20 Minis Milk Chocolate 1:1:1:1 CBG CBC CBD THC 1:1,renamed
26829,4.20 Minis Chocolate Dark Chocolate Sea Salt 1:1:1:1 CBG CBC CBD THC - 2.00oz,Evergreen Herbal 4.20 Minis Dark Chocolate Sea Salt 1:1:1:1 CBG CBC CBD,renamed
26828,Boysenberry Creme Brulee [3.5g] [Luxury Line] [D.O.H. COMPLIANT],Lifted Cannabis Lifted Boysenberry Creme Brulee Flower 3.5g,renamed
26827,Boysenberry Creme Brulee [1g] [Luxury Line] [D.O.H. COMPLIANT],Lifted Cannabis Lifted Boysenberry Creme Brulee Flower 1g,renamed
26826,Lifted Flower Wedding Cake - 7g,Lifted Cannabis Lifted Wedding Cake Flower 7g,renamed
26825,Lifted Flower Wedding Cake - 1g,Lifted Cannabis Lifted Wedding Cake Flower 1g,renamed
26824,Lifted Flower Wedding Cake - 3.5g,Lifted Cannabis Lifted Wedding Cake Flower 3.5g,renamed
26820,Scented Marker SugarStix [1g],Lifted Cannabis Lifted Scented Marker Infused Pre-roll 1g,renamed
26818,Cherry Ztripez Pre-Roll [1g] [D.O.H. COMPLIANT],Lifted Cannabis Lifted Cherry Ztripez Pre-roll 1g,renamed
26817,Truffle Cake Cured Cart [1g],Lifted Cannabis Lifted Truffle Cake Cartridge 1g,renamed
26816,Cherry Ztripez Cured Cart [1g],Lifted Cannabis Lifted Cherry Ztripez Cartridge 1g,renamed
26813,Jealousy Live Resin Cart [1g] [CERAMIC] [D.O.H. COMPLIANT],Lifted Cannabis Lifted Jealousy Cartridge 1g,renamed
26812,Lifted All-in-one White Truffle Cured - 1g,Lifted Cannabis Lifted White Truffle Disposable Cartridge 1g,renamed
26810,Coffee Creamer Cured [1g] [All-In-One],Lifted Cannabis Lifted Coffee Creamer Disposable Cartridge 1g,renamed
26809,Metaverse Cured [1g] [All-In-One],Lifted Cannabis Lifted Metaverse Disposable Cartridge 1g,renamed
26808,Luxor Cured [1g] [All-In-One],Lifted Cannabis Luxor Disposable Cartridge 1g,renamed
26806,Lychee Boba Slush [1g] [All-In-One],Lifted Cannabis Lifted Lychee Disposable Cartridge 1g,renamed
26804,Strawberry Burst Slush [1g] [All-In-One],Lifted Cannabis Lifted Strawberry Disposable Cartridge 1g,renamed
26803,Blue Razz Slush [1g] [All-In-One],Lifted Cannabis Lifted Blue Raspberry Disposable Cartridge 1g,renamed
26802,Peach Ringz Slush [1g],Lifted Cannabis Lifted Peach Cartridge 1g,renamed
26801,Mango Punch Slush [1g] [All-In-One],Lifted Cannabis Lifted Mango Punch Disposable Cartridge 1g,renamed
26800,Grape Soda Slush [1g] [All-In-One] [D.O.H. COMPLIANT],Lifted Cannabis Lifted Grape Soda Disposable Cartridge 1g,renamed
